pid,similar_pids
124952,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
124997,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125010,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125034,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125048,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
125086,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125099,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125110,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125137,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125142,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125147,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125148,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125152,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
125157,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125190,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125200,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125208,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125214,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125215,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125225,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
125240,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125256,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125279,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125282,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125284,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125290,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125299,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125334,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125336,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125350,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125361,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
125398,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125399,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125408,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
125432,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125433,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125436,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125450,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125458,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125477,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125479,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
125488,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125496,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125521,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125531,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125538,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125572,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125575,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125591,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125603,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125605,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125637,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
125646,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125667,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125672,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125680,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125684,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
125687,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125688,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125698,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125726,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125729,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
125733,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125757,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125763,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125772,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
125796,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125804,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125805,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125822,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125833,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125860,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125861,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125888,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125895,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125897,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125918,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125922,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125953,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125954,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
125955,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
125957,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
125963,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
125975,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
125991,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126010,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126027,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126028,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126033,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126070,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126080,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126087,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
126095,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126099,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126100,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126110,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
126119,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126130,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126144,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126155,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126169,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126172,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126175,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126203,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126220,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126235,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126251,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126255,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126266,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126273,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126279,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126285,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126287,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126321,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126332,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126335,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126338,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126362,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126368,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126378,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
126383,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
126394,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126395,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126411,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126418,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126419,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126433,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126447,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126454,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
126464,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126492,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126495,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126504,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126509,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126533,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126586,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
126605,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126613,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126628,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
126635,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126638,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126646,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
126657,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126658,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126673,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126691,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126696,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126700,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126701,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126706,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126724,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126749,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126762,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126770,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126773,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126782,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126822,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126839,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126884,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126892,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
126897,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
126910,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
126922,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126938,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
126953,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
126954,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126955,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126965,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
126972,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
126980,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
126989,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127006,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127030,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127040,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127046,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127051,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127053,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127076,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127100,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127102,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127114,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127129,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127136,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127141,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127142,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127158,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
127162,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127174,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
127242,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127264,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127267,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127280,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127281,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127294,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127305,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127317,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127340,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127342,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127349,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127356,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127359,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127368,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127372,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127377,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127379,"[54, 140, 144, 208, 248, 377, 407, 433, 470, 503, 512, 534, 667, 715, 745]"
127388,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127400,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127406,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127410,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127413,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127421,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127422,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127438,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127441,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127442,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127473,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127480,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127486,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127490,"[15, 32, 69, 84, 90, 114, 151, 255, 261, 265, 269, 302, 370, 384, 459]"
127511,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127528,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
127536,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127537,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127541,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
127556,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127559,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127567,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127570,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127574,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127578,"[11, 30, 34, 51, 65, 66, 71, 72, 83, 112, 120, 121, 130, 138, 142]"
127583,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127598,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127603,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127609,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127620,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127628,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127666,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127671,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127673,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127674,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127689,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127703,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127721,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127722,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127734,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127761,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127765,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127766,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127778,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127788,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127811,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127813,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127816,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127818,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127835,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127852,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127853,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127866,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
127868,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127870,"[27, 56, 77, 79, 98, 133, 139, 189, 205, 218, 258, 297, 301, 304, 322]"
127890,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127915,"[14, 60, 63, 89, 94, 115, 122, 126, 145, 157, 166, 167, 223, 228, 231]"
127920,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127924,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
127967,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
127982,"[0, 1, 5, 31, 36, 38, 40, 68, 95, 105, 107, 123, 124, 136, 170]"
127987,"[2, 6, 21, 23, 26, 46, 48, 49, 50, 67, 76, 82, 88, 91, 92]"
127995,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
127996,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
128005,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
128007,"[4, 8, 9, 13, 25, 41, 44, 45, 52, 55, 59, 61, 80, 85, 93]"
128008,"[3, 16, 19, 70, 96, 97, 108, 158, 174, 184, 199, 210, 219, 259, 280]"
128019,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
128032,"[7, 10, 17, 18, 20, 22, 24, 28, 29, 35, 37, 39, 42, 53, 62]"
